b1,b2,b3,b4,b5,b6,b7,b8,b81,b9,b10,b11,b12,oc
0.1261,0.13107,0.18084,0.26116,0.288,0.31139,0.33775,0.36208,0.36915,0.39301,0.50292,0.53703,0.4794,12.3
0.11871,0.1219,0.15831,0.21777,0.24088,0.26068,0.28314,0.30811,0.31645,0.34372,0.47011,0.50816,0.45698,34.4
0.18063,0.19525,0.27189,0.36291,0.39048,0.41295,0.43591,0.45394,0.45772,0.47195,0.54225,0.56689,0.48843,4
0.14764,0.1541,0.22444,0.33045,0.36149,0.3869,0.41219,0.43611,0.443,0.46441,0.5522,0.56885,0.5188,14.9
0.13167,0.13756,0.19893,0.29771,0.32144,0.34206,0.36041,0.37042,0.37256,0.38851,0.43944,0.45426,0.43652,7.1
0.14269,0.15307,0.21154,0.28781,0.31182,0.33251,0.35539,0.3801,0.38842,0.41764,0.54188,0.56872,0.51749,21.3
0.23513,0.25674,0.3284,0.40476,0.43023,0.45196,0.47566,0.50026,0.50793,0.53346,0.6327,0.65751,0.6101,19.3
0.14421,0.15063,0.21444,0.29074,0.32456,0.35108,0.37489,0.39237,0.39637,0.41068,0.4917,0.50839,0.46946,13.8
0.12431,0.12782,0.16769,0.24717,0.27346,0.29601,0.31805,0.33628,0.34182,0.36224,0.39701,0.40467,0.40794,31.5
0.11368,0.11754,0.16158,0.24127,0.27504,0.30381,0.33304,0.35909,0.36627,0.38717,0.46345,0.4737,0.41773,55.8
0.12578,0.13305,0.16278,0.17362,0.17559,0.17717,0.17787,0.17608,0.17511,0.17362,0.17128,0.16846,0.15772,6
0.12196,0.12397,0.16715,0.23983,0.25936,0.27631,0.29417,0.31499,0.32292,0.3493,0.47621,0.49705,0.4432,24.6
0.10508,0.10428,0.1263,0.16885,0.18698,0.20446,0.22636,0.25492,0.2654,0.30088,0.44854,0.47984,0.47098,118.6
0.21687,0.23988,0.30761,0.37179,0.39701,0.41745,0.43924,0.461,0.46687,0.48551,0.57214,0.59649,0.54088,57.3
0.13146,0.13864,0.20008,0.29114,0.31297,0.33075,0.34738,0.36058,0.36392,0.38054,0.50188,0.54878,0.49227,39.1
0.10328,0.10457,0.1586,0.25252,0.27638,0.29682,0.31608,0.33205,0.33736,0.36241,0.4873,0.51952,0.44361,9.5
0.09836,0.09745,0.12759,0.20583,0.22537,0.24227,0.25793,0.27183,0.27701,0.30116,0.3518,0.36333,0.35629,6.1
0.10503,0.10469,0.15279,0.26461,0.29215,0.31499,0.3362,0.35563,0.36291,0.39646,0.51856,0.54313,0.49488,36.5
0.12328,0.12829,0.18574,0.29737,0.32419,0.34618,0.36745,0.38761,0.39473,0.42442,0.52396,0.54463,0.51145,11.2
0.24255,0.264,0.33736,0.43631,0.46698,0.49193,0.51808,0.54639,0.55526,0.57916,0.63416,0.64298,0.48106,24.4
0.12764,0.13415,0.19418,0.29424,0.31615,0.3342,0.35108,0.36661,0.37196,0.39283,0.48206,0.50408,0.46068,9.6
0.10975,0.11468,0.17298,0.26891,0.29147,0.31024,0.32802,0.34245,0.34698,0.36551,0.44885,0.4686,0.4071,10.7
0.13487,0.1424,0.18378,0.23588,0.25504,0.27328,0.29594,0.3193,0.32636,0.35108,0.46281,0.50746,0.40766,5.1
0.10929,0.11463,0.15798,0.21419,0.23276,0.24963,0.26798,0.28517,0.29027,0.3101,0.40004,0.42296,0.35043,13
0.11625,0.12014,0.16854,0.24288,0.26291,0.28016,0.29682,0.31131,0.31608,0.33721,0.42786,0.45154,0.38619,15.5
0.12906,0.13496,0.18668,0.27561,0.29909,0.31952,0.33916,0.35383,0.3581,0.37809,0.43212,0.44833,0.42678,17
0.12417,0.13095,0.1851,0.26303,0.28675,0.30718,0.32794,0.3457,0.35091,0.37188,0.44906,0.46709,0.4473,21.5
0.27164,0.29208,0.34475,0.39847,0.41793,0.43451,0.45415,0.47654,0.48284,0.50084,0.59252,0.6166,0.55335,9.2
0.1197,0.12408,0.17555,0.26736,0.29737,0.32129,0.3408,0.35245,0.35596,0.37111,0.40041,0.40392,0.39264,48.1
0.10447,0.10505,0.14362,0.19934,0.2209,0.24038,0.26062,0.27893,0.28432,0.30388,0.40495,0.42189,0.38708,59.2
0.09305,0.09552,0.13029,0.18097,0.20226,0.22116,0.24233,0.26278,0.26866,0.2894,0.39482,0.41947,0.39201,62.9
0.06543,0.05884,0.07156,0.12081,0.1382,0.15389,0.16455,0.16413,0.16372,0.17438,0.31456,0.33412,0.35035,83.2
0.12218,0.12835,0.16226,0.19391,0.2004,0.20583,0.21062,0.2137,0.21454,0.21842,0.22867,0.22491,0.20749,41.8
0.11397,0.11537,0.16218,0.26152,0.28203,0.29916,0.31369,0.3227,0.32524,0.34151,0.40495,0.41697,0.39192,11.7
0.12566,0.13183,0.18733,0.28119,0.30563,0.32614,0.3465,0.3672,0.37437,0.39958,0.49591,0.51404,0.46849,3.8
0.10602,0.10914,0.14263,0.20347,0.21958,0.23394,0.2494,0.264,0.26866,0.28814,0.35416,0.36492,0.3111,13.5
0.16994,0.17673,0.23041,0.32727,0.35059,0.3694,0.38815,0.40738,0.41352,0.43521,0.50431,0.51606,0.49488,11.5
0.13122,0.13561,0.19597,0.30047,0.32546,0.34475,0.36141,0.37446,0.37862,0.39939,0.48809,0.50096,0.45311,11.7
0.15834,0.16834,0.23062,0.3182,0.34698,0.37136,0.39564,0.41745,0.42413,0.44895,0.52735,0.54714,0.50711,13.1
0.13618,0.14395,0.20673,0.2882,0.31117,0.33105,0.35091,0.36838,0.37377,0.39683,0.50443,0.53543,0.45793,8.8
0.24763,0.26412,0.31835,0.38468,0.40898,0.42973,0.45321,0.48106,0.48978,0.51416,0.61291,0.63285,0.59047,17.5
0.1111,0.11099,0.16319,0.26038,0.28827,0.31139,0.33251,0.3493,0.35473,0.37914,0.48764,0.50769,0.43501,17.9
0.1541,0.16955,0.24277,0.30005,0.31952,0.33574,0.35383,0.37171,0.37575,0.3886,0.49306,0.5425,0.5218,8.3
0.09456,0.0915,0.13274,0.22346,0.25416,0.28035,0.30444,0.32263,0.32817,0.35294,0.45751,0.47501,0.41918,37.8
0.08224,0.08335,0.11361,0.16188,0.1818,0.19875,0.21627,0.23351,0.23884,0.25704,0.34459,0.36484,0.35286,95.3
0.1644,0.1789,0.2379,0.30733,0.32719,0.34364,0.35983,0.37359,0.37757,0.39328,0.43421,0.43672,0.4087,26.5
0.09922,0.09647,0.13845,0.26656,0.29451,0.31601,0.33083,0.33822,0.34166,0.36694,0.43391,0.4472,0.41553,9.9
0.08106,0.07782,0.10445,0.1848,0.20654,0.22532,0.23994,0.2482,0.25148,0.27378,0.33947,0.35059,0.31703,13.9
0.11218,0.11548,0.16485,0.25633,0.28093,0.30172,0.32292,0.34387,0.35099,0.37966,0.48585,0.50828,0.47098,11.5
0.10757,0.11192,0.14246,0.19085,0.20835,0.22439,0.24266,0.26388,0.27096,0.29141,0.35909,0.3694,0.34127,13.9
0.1368,0.14484,0.20668,0.3029,0.32923,0.35156,0.37385,0.39619,0.40374,0.42934,0.52905,0.54752,0.49534,13.4
0.18357,0.19939,0.28061,0.38142,0.40663,0.42746,0.44823,0.46698,0.47261,0.49227,0.58023,0.59924,0.54967,14.6
0.10924,0.11434,0.16346,0.23862,0.26152,0.28113,0.30179,0.31989,0.32516,0.34602,0.43772,0.46763,0.38318,7
0.12543,0.13341,0.20342,0.30374,0.32946,0.35067,0.37085,0.38512,0.38887,0.40635,0.48362,0.50536,0.43421,6.6
0.13277,0.13778,0.19634,0.27778,0.30606,0.33045,0.3558,0.37827,0.3845,0.40598,0.49238,0.50874,0.44885,21
0.14454,0.15083,0.2096,0.29087,0.32114,0.34706,0.37394,0.39683,0.40198,0.4185,0.51452,0.54425,0.44473,19.1
0.21111,0.22626,0.31557,0.40738,0.43813,0.46206,0.48384,0.50223,0.50676,0.5242,0.62936,0.65569,0.58533,20
0.11262,0.11516,0.17567,0.27695,0.30437,0.32764,0.34754,0.35917,0.36274,0.38238,0.44978,0.46591,0.42737,5.9
0.11668,0.12028,0.17632,0.26953,0.29499,0.31674,0.3362,0.34914,0.35318,0.37308,0.43451,0.44978,0.42277,7.7
0.10585,0.10532,0.14598,0.24866,0.27574,0.29923,0.31637,0.32077,0.32226,0.33908,0.3461,0.3493,0.33243,8.7
0.16173,0.17033,0.24723,0.33228,0.35686,0.37853,0.3993,0.40973,0.41115,0.4216,0.47304,0.48239,0.43995,6.2
0.09482,0.09607,0.12277,0.16928,0.18823,0.20659,0.22746,0.24877,0.25539,0.27772,0.34666,0.36258,0.36233,30.3
0.08327,0.08019,0.10797,0.17466,0.19121,0.20469,0.21812,0.23083,0.23556,0.25882,0.35768,0.37351,0.35818,40.8
0.09632,0.09661,0.1364,0.21873,0.239,0.25486,0.27002,0.28497,0.29027,0.31369,0.44045,0.47348,0.43692,59.5
0.09772,0.09654,0.125,0.2017,0.22351,0.24249,0.25912,0.27108,0.27542,0.29676,0.32122,0.32674,0.34269,10.8
0.09482,0.09192,0.12662,0.23917,0.26248,0.28093,0.29492,0.30255,0.3057,0.33045,0.40579,0.42462,0.39994,5.1
0.13539,0.1423,0.19994,0.2937,0.31842,0.33978,0.36258,0.3869,0.39555,0.42825,0.54225,0.56273,0.53211,7.7
0.18552,0.19953,0.25125,0.3163,0.34025,0.36183,0.38681,0.41629,0.42619,0.45499,0.56455,0.58627,0.50223,10.8
0.16504,0.17575,0.22542,0.29485,0.3182,0.33877,0.36249,0.3921,0.40253,0.43461,0.55081,0.57385,0.45467,11.8
0.09572,0.09627,0.14109,0.23025,0.25545,0.27657,0.29532,0.30655,0.30946,0.32636,0.40198,0.42815,0.3091,5.1
0.11817,0.12984,0.18599,0.23426,0.24401,0.25217,0.259,0.25984,0.25954,0.26375,0.29329,0.29546,0.27114,5.3
0.13848,0.14418,0.20286,0.27479,0.2995,0.32122,0.34356,0.35884,0.36216,0.37731,0.47874,0.50257,0.41841,18.9
0.12555,0.1293,0.17235,0.23583,0.26062,0.28223,0.3062,0.3284,0.33412,0.35286,0.45373,0.47764,0.43222,35.8
0.11746,0.12345,0.18038,0.25918,0.28106,0.30026,0.32011,0.33558,0.33986,0.3595,0.47446,0.50968,0.41352,8.2
0.11069,0.11389,0.17183,0.25763,0.28197,0.30297,0.32188,0.33497,0.339,0.35851,0.43152,0.44926,0.40719,4.2
0.1701,0.18399,0.259,0.34411,0.36804,0.38824,0.40813,0.4253,0.43033,0.45051,0.53617,0.55911,0.48831,15.3
0.10404,0.10556,0.14125,0.20597,0.22662,0.24587,0.26656,0.28701,0.29376,0.3196,0.38717,0.40087,0.38574,13.8
0.14629,0.15318,0.22408,0.33939,0.37068,0.39765,0.41995,0.43072,0.43371,0.45238,0.49442,0.50478,0.47011,8.8
0.14421,0.15205,0.22284,0.34387,0.37549,0.40235,0.42472,0.43631,0.43964,0.45952,0.50746,0.52012,0.48551,14.8
0.12006,0.12627,0.17579,0.2373,0.25817,0.27727,0.2984,0.31893,0.32531,0.34922,0.43722,0.45217,0.41976,16.9
0.22777,0.24837,0.31579,0.38477,0.40757,0.42717,0.44906,0.47217,0.47918,0.50373,0.60772,0.63343,0.58966,12.4
0.21553,0.22877,0.31003,0.43281,0.46068,0.48173,0.49877,0.51239,0.51737,0.53383,0.58966,0.58844,0.55386,41
0.14791,0.15513,0.21607,0.33052,0.35302,0.37128,0.38887,0.40439,0.40926,0.43142,0.50327,0.52396,0.51133,11.7
0.1349,0.14151,0.20493,0.32181,0.35294,0.37836,0.40253,0.42433,0.43162,0.46153,0.5604,0.5785,0.52954,20.9
0.17159,0.18243,0.24395,0.33366,0.35917,0.38098,0.40411,0.42904,0.43742,0.46473,0.56403,0.58143,0.5342,3.9
0.14993,0.159,0.21014,0.27701,0.2993,0.31952,0.34269,0.37025,0.37975,0.40945,0.52432,0.54828,0.49397,9.7
0.11727,0.12204,0.16125,0.22223,0.24305,0.262,0.28412,0.31153,0.32144,0.35253,0.46892,0.49408,0.46871,10.2
0.11763,0.1228,0.17112,0.25119,0.27403,0.29376,0.31449,0.33705,0.34498,0.37128,0.47,0.48955,0.44957,12.8
0.18387,0.19838,0.27096,0.37265,0.40013,0.42296,0.44576,0.46838,0.47577,0.49923,0.58519,0.59814,0.54163,5.4
0.13564,0.14122,0.19884,0.27346,0.29916,0.32114,0.34483,0.36308,0.36711,0.38353,0.49431,0.53518,0.44906,18.9
0.12039,0.12224,0.17366,0.2584,0.28171,0.30123,0.32114,0.34229,0.3493,0.37592,0.50466,0.53641,0.46047,7.4
0.16573,0.17824,0.23502,0.30981,0.33527,0.35736,0.38133,0.40785,0.41706,0.4473,0.56403,0.58871,0.53753,18.3
0.11516,0.11484,0.16482,0.25287,0.2797,0.30297,0.32426,0.34064,0.3457,0.36787,0.45071,0.4686,0.41658,20.5
0.11787,0.1205,0.18005,0.29806,0.32832,0.35408,0.37454,0.3845,0.38779,0.40804,0.45051,0.46057,0.43893,10
0.15346,0.16361,0.24508,0.3553,0.3823,0.40411,0.42277,0.43491,0.43853,0.45804,0.55412,0.57372,0.50211,11.8
0.23884,0.2608,0.3362,0.41524,0.44035,0.46227,0.48641,0.50968,0.51594,0.53765,0.63694,0.65842,0.61716,19.7
0.12181,0.12817,0.17906,0.2416,0.2611,0.27829,0.29662,0.31572,0.32203,0.34618,0.47228,0.50466,0.43893,27.9
0.20864,0.22793,0.29819,0.37879,0.40542,0.42776,0.45206,0.47709,0.48473,0.51062,0.61404,0.63885,0.59869,8.4
0.11079,0.11243,0.15265,0.21174,0.23665,0.2584,0.28074,0.30193,0.30818,0.329,0.44055,0.46871,0.41754,40.9
0.11256,0.11387,0.15385,0.22248,0.24757,0.26953,0.29201,0.31398,0.32107,0.34626,0.44453,0.46377,0.42983,30
0.07473,0.07308,0.08997,0.13311,0.15445,0.17366,0.1936,0.2138,0.22024,0.24005,0.28405,0.29404,0.3004,103.1
0.09253,0.09399,0.1256,0.18772,0.21057,0.22925,0.24638,0.26044,0.26461,0.279,0.30641,0.31117,0.30507,72.3
0.17918,0.1909,0.24261,0.28288,0.29174,0.29868,0.3036,0.30598,0.30655,0.30683,0.31842,0.31282,0.29383,6.9
0.20893,0.22116,0.27606,0.34546,0.37051,0.39183,0.41495,0.44269,0.45238,0.4783,0.59621,0.61645,0.55284,17
0.10644,0.10578,0.14164,0.23944,0.26345,0.2834,0.30047,0.31347,0.31835,0.34269,0.39057,0.40244,0.39039,20.2
0.11484,0.11841,0.16604,0.24797,0.27189,0.29302,0.31615,0.34127,0.34995,0.38221,0.4982,0.51976,0.4863,8.1
0.13993,0.14585,0.17943,0.23094,0.25177,0.27139,0.29512,0.32554,0.33651,0.36983,0.49682,0.52107,0.46057,18.5
0.102,0.10368,0.14458,0.21468,0.23632,0.25586,0.27701,0.30116,0.31003,0.34041,0.46409,0.48922,0.43985,17.4
0.1311,0.13935,0.20474,0.30144,0.32486,0.34451,0.36383,0.38133,0.38699,0.40757,0.49556,0.51547,0.46452,9.2
0.13029,0.13935,0.21577,0.32727,0.3567,0.38142,0.40579,0.42335,0.42796,0.44751,0.53678,0.55629,0.49363,6.7
0.09443,0.09343,0.12232,0.18018,0.20123,0.21999,0.24171,0.26509,0.2724,0.29696,0.41229,0.44198,0.40776,32.2
0.16493,0.17298,0.24462,0.321,0.3493,0.37325,0.39628,0.41438,0.41908,0.43571,0.51086,0.51976,0.47185,14.3
0.12572,0.13372,0.18711,0.2509,0.27177,0.29094,0.31218,0.33083,0.33612,0.35588,0.46015,0.48607,0.41754,10.4
0.14266,0.15129,0.22485,0.33067,0.35917,0.38318,0.40458,0.4185,0.42257,0.44228,0.50898,0.5242,0.48831,13.3
0.10767,0.11303,0.16387,0.23534,0.25621,0.27454,0.29363,0.30974,0.31441,0.3342,0.41295,0.42944,0.41124,11.1
0.16638,0.17918,0.24272,0.30283,0.32591,0.34674,0.36906,0.38931,0.395,0.41601,0.51868,0.54051,0.48106,18.6
0.10824,0.10615,0.12417,0.16858,0.19418,0.21797,0.24288,0.26847,0.2765,0.30102,0.3869,0.40514,0.39246,40.4
0.09105,0.08892,0.12086,0.19107,0.20763,0.22111,0.23383,0.24581,0.25044,0.27321,0.36949,0.38512,0.36771,44.5
0.11389,0.1197,0.14976,0.17211,0.17434,0.17575,0.17583,0.17414,0.1735,0.17073,0.1647,0.15802,0.14328,9.8
0.23856,0.26002,0.31652,0.37627,0.39482,0.40954,0.42472,0.43893,0.443,0.45677,0.49614,0.50084,0.47457,26
0.09596,0.09391,0.13699,0.23206,0.25509,0.27372,0.29127,0.30662,0.31203,0.33853,0.4673,0.49946,0.45321,37
0.12691,0.129,0.17746,0.30409,0.32539,0.34049,0.35075,0.35571,0.35736,0.37196,0.40729,0.42403,0.4254,4.3
0.1813,0.18941,0.22767,0.2799,0.30012,0.31827,0.3397,0.36661,0.37549,0.40096,0.51322,0.54051,0.48798,13.8
0.1099,0.11327,0.16765,0.27593,0.30095,0.32137,0.34064,0.35793,0.36392,0.39039,0.48462,0.50757,0.46313,4.6
0.17438,0.18707,0.24082,0.31189,0.33504,0.35547,0.37836,0.40514,0.41429,0.44157,0.54702,0.56951,0.51263,12.6
0.19902,0.21558,0.27555,0.35059,0.37958,0.40411,0.43092,0.45973,0.46903,0.49865,0.61348,0.63929,0.57983,15.3
0.26455,0.28874,0.34419,0.39328,0.41134,0.42707,0.44535,0.46377,0.46881,0.48652,0.56794,0.59143,0.53432,15.8
0.09676,0.09689,0.12224,0.16916,0.19156,0.21316,0.23807,0.26546,0.27428,0.30227,0.40738,0.42727,0.38779,91.4
0.08624,0.08375,0.1212,0.21193,0.24166,0.2665,0.288,0.3029,0.30761,0.33067,0.44443,0.46206,0.39646,62
0.10005,0.1039,0.14887,0.20128,0.22279,0.24221,0.26303,0.28405,0.29054,0.31261,0.42825,0.45583,0.42131,29.8
0.14289,0.15392,0.23529,0.34372,0.37308,0.39811,0.42364,0.4431,0.44813,0.46817,0.55539,0.57663,0.50594,7.2
0.11463,0.12036,0.1837,0.25757,0.27816,0.29682,0.3155,0.32742,0.33029,0.34451,0.42394,0.43571,0.37975,5.7
0.16315,0.17498,0.25745,0.36016,0.3903,0.41534,0.43803,0.4553,0.46036,0.48139,0.5639,0.58371,0.53481,11
0.10575,0.10285,0.14302,0.23421,0.2623,0.28609,0.30818,0.32629,0.33205,0.35744,0.45206,0.47033,0.42345,35.1
0.1111,0.11236,0.17595,0.30839,0.33838,0.36208,0.38036,0.39138,0.39537,0.41957,0.51916,0.54388,0.46559,19.8
0.09754,0.09665,0.13459,0.20488,0.22956,0.25061,0.27139,0.29027,0.29607,0.31901,0.42423,0.44823,0.41639,37.6
0.27283,0.30082,0.36249,0.403,0.41457,0.42335,0.43202,0.43964,0.44096,0.4433,0.45154,0.44937,0.36383,4.8
0.0941,0.09493,0.13434,0.22223,0.24082,0.25651,0.2729,0.28754,0.29228,0.31434,0.41591,0.44771,0.43803,12
0.12277,0.12627,0.17664,0.27906,0.30082,0.31864,0.33574,0.3518,0.35744,0.38221,0.46281,0.48328,0.46355,6.6
0.10113,0.09811,0.14158,0.2444,0.26749,0.28576,0.30123,0.31369,0.31783,0.33713,0.4216,0.44147,0.39183,9.6
0.13561,0.1488,0.20602,0.26206,0.2788,0.29458,0.31369,0.3284,0.33144,0.3465,0.4473,0.48865,0.42306,5
0.11852,0.12656,0.18256,0.25645,0.27574,0.29275,0.31038,0.32263,0.32561,0.34174,0.42983,0.45825,0.38459,6.1
0.13561,0.14534,0.22584,0.32382,0.35099,0.3748,0.39847,0.41438,0.41822,0.43471,0.52565,0.54676,0.48195,6.7
0.12314,0.13277,0.18001,0.22856,0.24194,0.25369,0.26656,0.27727,0.28003,0.29174,0.33481,0.34049,0.31053,6.5
0.10207,0.0987,0.15435,0.28589,0.30903,0.32644,0.33335,0.32441,0.32159,0.32832,0.38994,0.39382,0.32531,2.1
0.19337,0.20333,0.24814,0.31053,0.33667,0.35967,0.38566,0.4162,0.42599,0.45467,0.57161,0.59484,0.5259,20.5
0.11107,0.11545,0.16025,0.22223,0.24277,0.26056,0.27996,0.30061,0.30754,0.33281,0.45899,0.49329,0.42394,10.4
0.10593,0.11102,0.16357,0.25858,0.28471,0.3074,0.33713,0.36711,0.37592,0.4043,0.51204,0.53815,0.51606,6.1
0.11937,0.1207,0.157,0.21213,0.23983,0.26485,0.29302,0.32344,0.33258,0.36133,0.47995,0.51062,0.44453,18
0.13864,0.14282,0.18976,0.24462,0.27089,0.29499,0.32137,0.34722,0.35449,0.37775,0.48117,0.49854,0.45509,21.8
0.14737,0.15524,0.1875,0.2046,0.20725,0.20951,0.21091,0.20922,0.20835,0.20768,0.20917,0.20464,0.18459,15.9
0.22877,0.23588,0.27485,0.32144,0.33752,0.35221,0.36208,0.36517,0.36669,0.37377,0.35703,0.34237,0.31326,16.1
0.12266,0.12832,0.18319,0.23917,0.24712,0.25299,0.25533,0.25276,0.25188,0.25067,0.25984,0.25404,0.23052,2.8
0.1176,0.11904,0.15606,0.22167,0.24277,0.26152,0.28242,0.30839,0.31805,0.34786,0.47141,0.49295,0.47907,43.8
0.1234,0.12589,0.18348,0.30889,0.33963,0.36408,0.38477,0.40041,0.40579,0.43301,0.54051,0.56637,0.49261,9.6
0.412,0.43974,0.50524,0.60007,0.64062,0.67251,0.70388,0.73756,0.74765,0.76878,0.77144,0.7709,0.56247,20.9
0.11604,0.121,0.18535,0.29161,0.31842,0.33986,0.35777,0.36517,0.36661,0.37966,0.44926,0.47272,0.37291,5.9
0.13059,0.13874,0.19063,0.25433,0.27422,0.29067,0.30754,0.32107,0.32449,0.33682,0.38967,0.39719,0.36711,21.2
0.1944,0.20941,0.26742,0.34506,0.37394,0.39829,0.42403,0.45144,0.46047,0.48865,0.58627,0.60339,0.55834,19.4
0.1158,0.1159,0.18093,0.3397,0.37454,0.40096,0.41928,0.42776,0.43122,0.45783,0.55821,0.58304,0.48362,30.9
0.12238,0.12969,0.19068,0.29943,0.32584,0.34746,0.37008,0.38806,0.39346,0.41524,0.49215,0.51098,0.49465,3.8
0.17656,0.18858,0.2453,0.32114,0.3493,0.37402,0.40096,0.42875,0.43732,0.4658,0.57174,0.6009,0.53383,11.3
0.09838,0.10226,0.13533,0.16951,0.18344,0.19534,0.2074,0.21898,0.22248,0.23356,0.2774,0.28523,0.27772,44.4
0.12397,0.12457,0.15751,0.20879,0.23747,0.26503,0.29717,0.33151,0.34135,0.36983,0.49102,0.5157,0.45227,65.3
0.21943,0.23823,0.32561,0.41143,0.44699,0.47654,0.50478,0.52723,0.53297,0.55386,0.6613,0.68265,0.59143,38.4
0.09972,0.09757,0.10725,0.13101,0.14491,0.15812,0.17406,0.19454,0.20174,0.22305,0.29635,0.31311,0.31521,105.3
0.09607,0.09513,0.11484,0.1546,0.17612,0.19656,0.22136,0.25281,0.264,0.29895,0.41899,0.44096,0.41143,79.4
0.11877,0.12382,0.16121,0.2113,0.2208,0.22798,0.23281,0.23437,0.23486,0.23977,0.25241,0.24797,0.22454,14.9
0.12552,0.12537,0.18642,0.3043,0.33497,0.36116,0.38592,0.40832,0.41572,0.44484,0.56807,0.58803,0.53027,13.9
0.12437,0.12826,0.18159,0.28622,0.31318,0.3352,0.35539,0.37282,0.37897,0.40747,0.52143,0.54765,0.48006,11.1
0.17278,0.18655,0.24871,0.32727,0.35229,0.37428,0.39921,0.42609,0.43451,0.46174,0.57056,0.59759,0.50478,17.9
0.15513,0.16726,0.25698,0.35653,0.383,0.40448,0.42228,0.42954,0.43072,0.44066,0.50396,0.50886,0.45814,7.5
0.12993,0.13624,0.19552,0.28255,0.30896,0.33167,0.35197,0.36433,0.36737,0.38371,0.43611,0.45499,0.38601,3.3
0.13164,0.13769,0.21252,0.3227,0.35359,0.38028,0.40262,0.4139,0.41668,0.43451,0.49227,0.50699,0.45856,10.9
0.13409,0.14148,0.21568,0.2886,0.31355,0.33551,0.3562,0.3706,0.37437,0.39156,0.50142,0.52954,0.42501,11.5
0.20898,0.22346,0.2896,0.3558,0.38238,0.40504,0.42954,0.45457,0.46164,0.48284,0.58546,0.61461,0.54588,60.6
0.084,0.08219,0.11054,0.17844,0.20068,0.22004,0.23911,0.25562,0.26098,0.28484,0.37351,0.39418,0.37949,63.1
0.08815,0.08622,0.12151,0.1957,0.22141,0.24401,0.26644,0.28642,0.29275,0.31827,0.44566,0.4686,0.41677,56.3
0.13874,0.14921,0.19647,0.239,0.25445,0.26897,0.28635,0.30521,0.31117,0.33312,0.45269,0.48507,0.43072,16
0.16395,0.17402,0.20361,0.23648,0.25084,0.26448,0.28151,0.30172,0.30832,0.33067,0.43995,0.47141,0.41918,15.6
0.0866,0.08443,0.10406,0.14494,0.16118,0.17628,0.19387,0.21622,0.22449,0.24992,0.36,0.38063,0.36033,44
0.093,0.09341,0.13456,0.22413,0.24423,0.26044,0.27485,0.28747,0.29248,0.31886,0.44096,0.47185,0.41783,14.8
0.11503,0.11795,0.16959,0.26928,0.2973,0.32137,0.34602,0.37145,0.38036,0.41534,0.53877,0.5626,0.52131,11.9
0.09557,0.09665,0.1388,0.21938,0.23988,0.25728,0.27435,0.29034,0.29587,0.31864,0.41793,0.43944,0.39219,5.5
0.13759,0.14511,0.19692,0.28022,0.30747,0.33121,0.35678,0.38512,0.39473,0.42423,0.51928,0.5337,0.48128,21.1
0.22248,0.24038,0.30137,0.37722,0.40188,0.42345,0.44854,0.47654,0.48507,0.51074,0.60604,0.63067,0.5224,20.1
0.16025,0.17183,0.22961,0.30549,0.32847,0.34866,0.37111,0.39628,0.40476,0.43182,0.54075,0.56364,0.51737,8.5
0.08072,0.07827,0.11741,0.21994,0.243,0.2614,0.27746,0.2888,0.29255,0.31456,0.40374,0.42825,0.36898,5.8
0.0871,0.08604,0.13219,0.23752,0.26164,0.28119,0.2984,0.3101,0.31391,0.33497,0.4215,0.4433,0.38028,7.8
0.12229,0.12984,0.19525,0.29758,0.32434,0.34618,0.36796,0.38477,0.38931,0.40832,0.48922,0.51121,0.45123,5.9
0.13332,0.13852,0.19409,0.26866,0.29262,0.31355,0.33589,0.35539,0.36041,0.37783,0.46334,0.47555,0.43341,26
0.12612,0.12578,0.18737,0.30339,0.3281,0.34754,0.36274,0.37273,0.37592,0.394,0.4998,0.52048,0.41115,13.3
0.16596,0.17599,0.23351,0.31586,0.34419,0.36872,0.39437,0.41986,0.42806,0.45698,0.55081,0.57214,0.52881,10.1
0.10392,0.106,0.16047,0.25258,0.2772,0.29813,0.31886,0.33535,0.34025,0.36191,0.45092,0.47391,0.43411,3.9
0.16889,0.18201,0.24255,0.31557,0.34041,0.36249,0.38735,0.41419,0.42286,0.45279,0.56403,0.59224,0.53939,9.7
0.10137,0.09842,0.14431,0.24803,0.27759,0.3022,0.32412,0.34041,0.34554,0.36983,0.47272,0.49272,0.41966,40
0.142,0.14777,0.19485,0.26194,0.28262,0.2993,0.31791,0.33838,0.34491,0.36341,0.45405,0.47973,0.47742,7.1
0.1097,0.10985,0.16073,0.24757,0.27823,0.30374,0.32696,0.34443,0.34922,0.36881,0.45457,0.46644,0.40729,56.3
0.08125,0.07945,0.11779,0.19534,0.21868,0.23845,0.25657,0.27108,0.2758,0.29724,0.41058,0.43471,0.39346,35.5
0.1406,0.14743,0.21558,0.27855,0.30521,0.32847,0.35302,0.37463,0.37966,0.39847,0.51156,0.544,0.47359,25.2
0.19333,0.20941,0.27258,0.33396,0.35588,0.37497,0.39637,0.41639,0.42082,0.43581,0.52772,0.56676,0.5005,35.2
0.10668,0.10646,0.12137,0.14788,0.16248,0.17685,0.19458,0.21682,0.22449,0.24786,0.32367,0.33916,0.33197,222.9
0.07718,0.07593,0.09022,0.12196,0.1398,0.15743,0.17918,0.20687,0.21662,0.24689,0.354,0.37653,0.36358,68.4
